Commit date/time,Total,Blank,Legal,Comment,Doc,Test,Wrap,Code,C++ (Total),C++ (Blank),C++ (Legal),C++ (Comment),C++ (Doc),C++ (Test),C++ (Wrap),C++ (Code),Python (Total),Python (Blank),Python (Legal),Python (Comment),Python (Doc),Python (Test),Python (Wrap),Python (Code),CMake (Total),CMake (Blank),CMake (Legal),CMake (Comment),CMake (Doc),CMake (Test),CMake (Wrap),CMake (Code),GLSL (Total),GLSL (Blank),GLSL (Legal),GLSL (Comment),GLSL (Doc),GLSL (Test),GLSL (Wrap),GLSL (Code),Qt Stylesheet (Total),Qt Stylesheet (Blank),Qt Stylesheet (Legal),Qt Stylesheet (Comment),Qt Stylesheet (Doc),Qt Stylesheet (Test),Qt Stylesheet (Wrap),Qt Stylesheet (Code)
2018-08-08T15:40:31+02:00,17008,2143,1887,1378,3896,715,388,6601,15203,1865,1752,1268,3896,0,365,6057,1015,160,135,20,0,700,0,0,347,38,0,51,0,15,23,220,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-07T22:11:46+02:00,17016,2150,1887,1383,3893,715,388,6600,15211,1872,1752,1273,3893,0,365,6056,1015,160,135,20,0,700,0,0,347,38,0,51,0,15,23,220,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-07T19:28:58+02:00,17010,2151,1887,1383,3892,715,388,6594,15205,1873,1752,1273,3892,0,365,6050,1015,160,135,20,0,700,0,0,347,38,0,51,0,15,23,220,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-07T18:46:41+02:00,16868,2129,1887,1383,3819,715,381,6554,15063,1851,1752,1273,3819,0,358,6010,1015,160,135,20,0,700,0,0,347,38,0,51,0,15,23,220,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-07T18:42:49+02:00,16868,2129,1887,1383,3819,715,381,6554,15063,1851,1752,1273,3819,0,358,6010,1015,160,135,20,0,700,0,0,347,38,0,51,0,15,23,220,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-07T15:23:50+02:00,16804,2124,1887,1383,3770,715,380,6545,14999,1846,1752,1273,3770,0,357,6001,1015,160,135,20,0,700,0,0,347,38,0,51,0,15,23,220,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-07T00:03:17+02:00,16521,2105,1887,1324,3770,715,380,6340,14716,1827,1752,1214,3770,0,357,5796,1015,160,135,20,0,700,0,0,347,38,0,51,0,15,23,220,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-06T21:44:55+02:00,16522,2106,1887,1324,3770,715,380,6340,14717,1828,1752,1214,3770,0,357,5796,1015,160,135,20,0,700,0,0,347,38,0,51,0,15,23,220,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-06T14:40:25+02:00,16389,2094,1887,1313,3770,715,380,6230,14584,1816,1752,1203,3770,0,357,5686,1015,160,135,20,0,700,0,0,347,38,0,51,0,15,23,220,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-06T13:43:32+02:00,16360,2093,1887,1309,3768,715,380,6208,14555,1815,1752,1199,3768,0,357,5664,1015,160,135,20,0,700,0,0,347,38,0,51,0,15,23,220,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-05T18:43:45+02:00,16335,2089,1887,1305,3763,715,380,6196,14530,1811,1752,1195,3763,0,357,5652,1015,160,135,20,0,700,0,0,347,38,0,51,0,15,23,220,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-05T15:08:41+02:00,16104,2070,1857,1216,3726,715,380,6140,14301,1792,1722,1106,3726,0,357,5598,1015,160,135,20,0,700,0,0,345,38,0,51,0,15,23,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-03T22:33:57+02:00,16089,2069,1857,1202,3726,715,380,6140,14286,1791,1722,1092,3726,0,357,5598,1015,160,135,20,0,700,0,0,345,38,0,51,0,15,23,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-03T16:44:13+02:00,15844,2042,1857,1151,3723,710,379,5982,14048,1766,1722,1041,3723,0,356,5440,1008,158,135,20,0,695,0,0,345,38,0,51,0,15,23,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-03T16:28:13+02:00,15829,2036,1857,1151,3722,710,379,5974,14033,1760,1722,1041,3722,0,356,5432,1008,158,135,20,0,695,0,0,345,38,0,51,0,15,23,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-03T16:25:03+02:00,15829,2036,1857,1151,3722,710,379,5974,14033,1760,1722,1041,3722,0,356,5432,1008,158,135,20,0,695,0,0,345,38,0,51,0,15,23,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-02T22:11:48+02:00,15830,2037,1857,1151,3722,710,379,5974,14034,1761,1722,1041,3722,0,356,5432,1008,158,135,20,0,695,0,0,345,38,0,51,0,15,23,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-02T22:08:08+02:00,15831,2038,1857,1151,3722,710,379,5974,14034,1761,1722,1041,3722,0,356,5432,1009,159,135,20,0,695,0,0,345,38,0,51,0,15,23,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-02T18:31:21+02:00,15691,2014,1857,1143,3697,658,377,5945,13967,1752,1722,1039,3697,0,354,5403,936,144,135,14,0,643,0,0,345,38,0,51,0,15,23,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-02T18:15:53+02:00,15732,2020,1857,1147,3709,658,377,5964,14008,1758,1722,1043,3709,0,354,5422,936,144,135,14,0,643,0,0,345,38,0,51,0,15,23,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-02T18:07:37+02:00,15732,2020,1857,1147,3709,658,377,5964,14008,1758,1722,1043,3709,0,354,5422,936,144,135,14,0,643,0,0,345,38,0,51,0,15,23,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-02T17:02:03+02:00,15736,2021,1857,1147,3708,658,377,5968,14012,1759,1722,1043,3708,0,354,5426,936,144,135,14,0,643,0,0,345,38,0,51,0,15,23,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-02T15:11:23+02:00,15731,2021,1857,1145,3705,658,377,5968,14007,1759,1722,1041,3705,0,354,5426,936,144,135,14,0,643,0,0,345,38,0,51,0,15,23,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-02T15:09:36+02:00,15731,2021,1857,1145,3705,658,377,5968,14007,1759,1722,1041,3705,0,354,5426,936,144,135,14,0,643,0,0,345,38,0,51,0,15,23,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-02T13:30:18+02:00,15731,2021,1857,1145,3705,658,377,5968,14007,1759,1722,1041,3705,0,354,5426,936,144,135,14,0,643,0,0,345,38,0,51,0,15,23,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-02T13:18:44+02:00,15732,2021,1857,1145,3705,658,377,5969,14008,1759,1722,1041,3705,0,354,5427,936,144,135,14,0,643,0,0,345,38,0,51,0,15,23,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-02T12:48:02+02:00,15713,2018,1857,1145,3709,658,377,5949,13989,1756,1722,1041,3709,0,354,5407,936,144,135,14,0,643,0,0,345,38,0,51,0,15,23,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-02T12:44:32+02:00,15713,2018,1857,1145,3709,658,377,5949,13989,1756,1722,1041,3709,0,354,5407,936,144,135,14,0,643,0,0,345,38,0,51,0,15,23,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-01T22:50:39+02:00,15713,2018,1857,1145,3709,658,377,5949,13989,1756,1722,1041,3709,0,354,5407,936,144,135,14,0,643,0,0,345,38,0,51,0,15,23,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-01T22:45:45+02:00,15750,2023,1857,1145,3728,659,378,5960,14025,1761,1722,1041,3728,0,355,5418,937,144,135,14,0,644,0,0,345,38,0,51,0,15,23,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-01T22:06:17+02:00,15744,2022,1857,1144,3728,655,378,5960,14025,1761,1722,1041,3728,0,355,5418,931,143,135,13,0,640,0,0,345,38,0,51,0,15,23,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-01T19:33:06+02:00,15603,2010,1857,1148,3709,587,376,5916,13957,1753,1722,1046,3709,0,353,5374,858,139,135,12,0,572,0,0,345,38,0,51,0,15,23,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-01T15:45:07+02:00,15589,2010,1857,1148,3709,578,371,5916,13952,1753,1722,1046,3709,0,348,5374,849,139,135,12,0,563,0,0,345,38,0,51,0,15,23,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-01T15:10:25+02:00,15588,2010,1857,1148,3709,578,370,5916,13951,1753,1722,1046,3709,0,347,5374,849,139,135,12,0,563,0,0,345,38,0,51,0,15,23,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-01T15:07:37+02:00,15588,2010,1857,1148,3709,578,370,5916,13951,1753,1722,1046,3709,0,347,5374,849,139,135,12,0,563,0,0,345,38,0,51,0,15,23,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-01T15:05:17+02:00,15588,2010,1857,1148,3709,578,370,5916,13951,1753,1722,1046,3709,0,347,5374,849,139,135,12,0,563,0,0,345,38,0,51,0,15,23,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-01T15:02:34+02:00,15580,2008,1857,1148,3703,578,370,5916,13943,1751,1722,1046,3703,0,347,5374,849,139,135,12,0,563,0,0,345,38,0,51,0,15,23,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-01T14:03:02+02:00,15520,1988,1857,1148,3691,578,370,5888,13883,1731,1722,1046,3691,0,347,5346,849,139,135,12,0,563,0,0,345,38,0,51,0,15,23,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-08-01T13:05:42+02:00,15494,1986,1842,1148,3691,578,361,5888,13858,1729,1707,1046,3691,0,339,5346,849,139,135,12,0,563,0,0,344,38,0,51,0,15,22,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-24T18:25:54+02:00,15384,1986,1842,1148,3581,578,361,5888,13748,1729,1707,1046,3581,0,339,5346,849,139,135,12,0,563,0,0,344,38,0,51,0,15,22,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-24T01:26:39+02:00,15358,1984,1827,1148,3581,578,352,5888,13723,1727,1692,1046,3581,0,331,5346,849,139,135,12,0,563,0,0,343,38,0,51,0,15,21,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-23T13:26:21+02:00,15164,1965,1827,1144,3508,562,352,5806,13550,1713,1692,1042,3508,0,331,5264,828,134,135,12,0,547,0,0,343,38,0,51,0,15,21,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-23T00:16:50+02:00,15164,1965,1827,1144,3508,562,352,5806,13550,1713,1692,1042,3508,0,331,5264,828,134,135,12,0,547,0,0,343,38,0,51,0,15,21,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-23T00:05:45+02:00,15163,1965,1827,1144,3507,562,352,5806,13549,1713,1692,1042,3507,0,331,5264,828,134,135,12,0,547,0,0,343,38,0,51,0,15,21,218,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-22T23:42:36+02:00,15161,1965,1827,1144,3507,562,352,5804,13549,1713,1692,1042,3507,0,331,5264,828,134,135,12,0,547,0,0,341,38,0,51,0,15,21,216,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-22T23:31:20+02:00,15153,1964,1827,1144,3504,562,352,5800,13541,1712,1692,1042,3504,0,331,5260,828,134,135,12,0,547,0,0,341,38,0,51,0,15,21,216,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-21T17:23:27+02:00,15104,1964,1827,1144,3455,562,352,5800,13492,1712,1692,1042,3455,0,331,5260,828,134,135,12,0,547,0,0,341,38,0,51,0,15,21,216,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-21T13:19:21+02:00,15001,1954,1797,1144,3414,562,352,5778,13389,1702,1662,1042,3414,0,331,5238,828,134,135,12,0,547,0,0,341,38,0,51,0,15,21,216,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-20T18:49:47+02:00,15001,1954,1797,1144,3414,562,352,5778,13389,1702,1662,1042,3414,0,331,5238,828,134,135,12,0,547,0,0,341,38,0,51,0,15,21,216,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-20T17:22:31+02:00,15008,1954,1797,1142,3414,562,352,5787,13396,1702,1662,1040,3414,0,331,5247,828,134,135,12,0,547,0,0,341,38,0,51,0,15,21,216,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-20T17:09:14+02:00,15015,1954,1797,1140,3414,562,352,5796,13403,1702,1662,1038,3414,0,331,5256,828,134,135,12,0,547,0,0,341,38,0,51,0,15,21,216,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-20T12:38:51+02:00,15009,1957,1797,1147,3411,562,352,5783,13397,1705,1662,1045,3411,0,331,5243,828,134,135,12,0,547,0,0,341,38,0,51,0,15,21,216,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-19T23:24:32+02:00,15048,1962,1797,1162,3411,562,352,5802,13436,1710,1662,1060,3411,0,331,5262,828,134,135,12,0,547,0,0,341,38,0,51,0,15,21,216,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-19T23:18:00+02:00,15048,1962,1797,1162,3411,562,352,5802,13436,1710,1662,1060,3411,0,331,5262,828,134,135,12,0,547,0,0,341,38,0,51,0,15,21,216,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-19T23:17:29+02:00,15048,1962,1797,1162,3411,562,352,5802,13436,1710,1662,1060,3411,0,331,5262,828,134,135,12,0,547,0,0,341,38,0,51,0,15,21,216,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-19T23:10:10+02:00,15040,1961,1797,1162,3411,555,351,5803,13436,1710,1662,1060,3411,0,330,5263,820,133,135,12,0,540,0,0,341,38,0,51,0,15,21,216,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-19T21:56:04+02:00,15039,1961,1797,1162,3411,555,351,5802,13435,1710,1662,1060,3411,0,330,5262,820,133,135,12,0,540,0,0,341,38,0,51,0,15,21,216,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-19T21:54:24+02:00,15021,1959,1797,1163,3406,549,351,5796,13425,1710,1662,1061,3406,0,330,5256,812,131,135,12,0,534,0,0,341,38,0,51,0,15,21,216,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-19T17:07:59+02:00,14854,1936,1797,1137,3387,508,350,5739,13306,1694,1662,1035,3387,0,329,5199,764,124,135,12,0,493,0,0,341,38,0,51,0,15,21,216,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-19T17:04:29+02:00,14854,1936,1797,1137,3387,508,350,5739,13306,1694,1662,1035,3387,0,329,5199,764,124,135,12,0,493,0,0,341,38,0,51,0,15,21,216,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-18T18:45:47+02:00,14675,1897,1797,1132,3367,453,348,5681,13193,1666,1662,1030,3367,0,327,5141,698,113,135,12,0,438,0,0,341,38,0,51,0,15,21,216,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-18T18:42:25+02:00,14675,1897,1797,1132,3367,453,348,5681,13193,1666,1662,1030,3367,0,327,5141,698,113,135,12,0,438,0,0,341,38,0,51,0,15,21,216,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-16T18:29:39+02:00,14862,1930,1917,1099,3337,469,388,5722,13328,1688,1767,997,3337,0,362,5177,738,123,150,12,0,453,0,0,353,39,0,51,0,16,26,221,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-16T18:06:24+02:00,14860,1930,1917,1099,3337,469,388,5720,13328,1688,1767,997,3337,0,362,5177,738,123,150,12,0,453,0,0,351,39,0,51,0,16,26,219,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-16T14:26:59+02:00,14745,1914,1887,1097,3315,469,388,5675,13213,1672,1737,995,3315,0,362,5132,738,123,150,12,0,453,0,0,351,39,0,51,0,16,26,219,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-15T22:39:25+02:00,14796,1915,1887,1141,3320,469,389,5675,13264,1673,1737,1039,3320,0,363,5132,738,123,150,12,0,453,0,0,351,39,0,51,0,16,26,219,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-15T21:27:49+02:00,14770,1916,1887,1140,3315,469,389,5654,13238,1674,1737,1038,3315,0,363,5111,738,123,150,12,0,453,0,0,351,39,0,51,0,16,26,219,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-06T00:45:30+02:00,14774,1916,1887,1140,3319,469,389,5654,13242,1674,1737,1038,3319,0,363,5111,738,123,150,12,0,453,0,0,351,39,0,51,0,16,26,219,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-06T00:04:34+02:00,14755,1916,1887,1121,3319,469,389,5654,13223,1674,1737,1019,3319,0,363,5111,738,123,150,12,0,453,0,0,351,39,0,51,0,16,26,219,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-05T23:14:02+02:00,14726,1908,1887,1121,3319,449,388,5654,13222,1674,1737,1019,3319,0,362,5111,710,115,150,12,0,433,0,0,351,39,0,51,0,16,26,219,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-05T22:19:14+02:00,14721,1908,1887,1121,3319,446,386,5654,13220,1674,1737,1019,3319,0,360,5111,707,115,150,12,0,430,0,0,351,39,0,51,0,16,26,219,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-05T21:18:32+02:00,14703,1904,1887,1121,3319,434,384,5654,13218,1674,1737,1019,3319,0,358,5111,691,111,150,12,0,418,0,0,351,39,0,51,0,16,26,219,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-05T19:47:26+02:00,14661,1899,1887,1120,3319,419,363,5654,13193,1671,1737,1018,3319,0,337,5111,674,109,150,12,0,403,0,0,351,39,0,51,0,16,26,219,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-05T18:34:13+02:00,14661,1899,1887,1120,3319,419,363,5654,13193,1671,1737,1018,3319,0,337,5111,674,109,150,12,0,403,0,0,351,39,0,51,0,16,26,219,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-05T18:33:17+02:00,14626,1895,1887,1120,3319,392,359,5654,13189,1671,1737,1018,3319,0,333,5111,643,105,150,12,0,376,0,0,351,39,0,51,0,16,26,219,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-05T18:04:31+02:00,14626,1895,1887,1120,3319,392,359,5654,13189,1671,1737,1018,3319,0,333,5111,643,105,150,12,0,376,0,0,351,39,0,51,0,16,26,219,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-05T17:56:38+02:00,14626,1895,1887,1120,3319,392,359,5654,13189,1671,1737,1018,3319,0,333,5111,643,105,150,12,0,376,0,0,351,39,0,51,0,16,26,219,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-05T17:55:57+02:00,14617,1893,1887,1120,3319,386,358,5654,13188,1671,1737,1018,3319,0,332,5111,635,103,150,12,0,370,0,0,351,39,0,51,0,16,26,219,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-05T15:49:49+02:00,14617,1893,1887,1120,3319,386,358,5654,13188,1671,1737,1018,3319,0,332,5111,635,103,150,12,0,370,0,0,351,39,0,51,0,16,26,219,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-04T21:24:45+02:00,14500,1883,1857,1120,3267,378,342,5653,13103,1667,1722,1019,3267,0,318,5110,606,97,135,11,0,363,0,0,348,39,0,51,0,15,24,219,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-04T20:20:32+02:00,14445,1878,1842,1092,3267,378,335,5653,13048,1662,1707,991,3267,0,311,5110,606,97,135,11,0,363,0,0,348,39,0,51,0,15,24,219,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-03T23:46:16+02:00,14427,1877,1842,1090,3263,378,335,5642,13053,1662,1707,1007,3263,0,311,5103,606,97,135,11,0,363,0,0,325,38,0,33,0,15,24,215,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-03T23:37:04+02:00,14313,1857,1812,1088,3263,349,302,5642,12996,1653,1692,1006,3263,0,279,5103,551,86,120,10,0,335,0,0,323,38,0,33,0,14,23,215,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-03T23:09:16+02:00,14300,1855,1812,1088,3263,341,299,5642,12993,1653,1692,1006,3263,0,276,5103,541,84,120,10,0,327,0,0,323,38,0,33,0,14,23,215,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-03T21:22:55+02:00,14169,1834,1782,1062,3263,312,274,5642,12919,1643,1677,981,3263,0,252,5103,486,73,105,9,0,299,0,0,321,38,0,33,0,13,22,215,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-03T18:14:11+02:00,14166,1834,1782,1059,3263,312,274,5642,12916,1643,1677,978,3263,0,252,5103,486,73,105,9,0,299,0,0,321,38,0,33,0,13,22,215,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-03T14:13:12+02:00,14156,1833,1782,1050,3263,312,274,5642,12906,1642,1677,969,3263,0,252,5103,486,73,105,9,0,299,0,0,321,38,0,33,0,13,22,215,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-02T18:33:23+02:00,14126,1832,1782,1021,3263,312,274,5642,12876,1641,1677,940,3263,0,252,5103,486,73,105,9,0,299,0,0,321,38,0,33,0,13,22,215,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-02T15:17:53+02:00,14131,1832,1782,1021,3263,312,274,5647,12881,1641,1677,940,3263,0,252,5108,486,73,105,9,0,299,0,0,321,38,0,33,0,13,22,215,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-02T15:13:15+02:00,13924,1810,1752,1018,3263,203,231,5647,12814,1632,1662,939,3263,0,210,5108,348,60,90,7,0,191,0,0,319,38,0,33,0,12,21,215,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-02T13:02:39+02:00,13869,1804,1752,1018,3247,203,231,5614,12759,1626,1662,939,3247,0,210,5075,348,60,90,7,0,191,0,0,319,38,0,33,0,12,21,215,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-01T19:59:58+02:00,13871,1804,1752,1018,3249,203,231,5614,12761,1626,1662,939,3249,0,210,5075,348,60,90,7,0,191,0,0,319,38,0,33,0,12,21,215,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-01T19:52:59+02:00,13870,1804,1752,1019,3249,201,231,5614,12760,1626,1662,938,3249,0,210,5075,348,60,90,9,0,189,0,0,319,38,0,33,0,12,21,215,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-01T18:50:09+02:00,13847,1803,1752,1022,3249,182,225,5614,12754,1626,1662,938,3249,0,204,5075,331,59,90,12,0,170,0,0,319,38,0,33,0,12,21,215,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-01T18:47:46+02:00,13846,1803,1752,1022,3249,182,224,5614,12753,1626,1662,938,3249,0,203,5075,331,59,90,12,0,170,0,0,319,38,0,33,0,12,21,215,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-29T22:01:23+02:00,13714,1786,1737,1015,3249,90,224,5613,12753,1626,1662,938,3249,0,203,5075,204,42,75,5,0,82,0,0,314,38,0,33,0,8,21,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-29T21:59:10+02:00,13714,1786,1737,1015,3249,90,224,5613,12753,1626,1662,938,3249,0,203,5075,204,42,75,5,0,82,0,0,314,38,0,33,0,8,21,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-29T21:24:42+02:00,13693,1783,1737,1015,3249,73,223,5613,12752,1626,1662,938,3249,0,202,5075,184,39,75,5,0,65,0,0,314,38,0,33,0,8,21,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-29T21:18:39+02:00,13607,1767,1707,1015,3249,55,201,5613,12710,1619,1647,939,3249,0,181,5075,142,30,60,4,0,48,0,0,312,38,0,33,0,7,20,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-28T16:48:09+02:00,13607,1767,1707,1015,3249,55,201,5613,12710,1619,1647,939,3249,0,181,5075,142,30,60,4,0,48,0,0,312,38,0,33,0,7,20,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-28T12:41:41+02:00,13600,1766,1707,1015,3249,51,199,5613,12708,1619,1647,939,3249,0,179,5075,137,29,60,4,0,44,0,0,312,38,0,33,0,7,20,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-28T12:34:58+02:00,13599,1765,1707,1015,3249,51,199,5613,12707,1618,1647,939,3249,0,179,5075,137,29,60,4,0,44,0,0,312,38,0,33,0,7,20,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-28T12:10:58+02:00,13597,1765,1707,1015,3249,50,198,5613,12706,1618,1647,939,3249,0,178,5075,136,29,60,4,0,43,0,0,312,38,0,33,0,7,20,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-28T11:56:04+02:00,13592,1764,1707,1015,3249,47,197,5613,12705,1618,1647,939,3249,0,177,5075,132,28,60,4,0,40,0,0,312,38,0,33,0,7,20,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-28T11:38:45+02:00,13517,1751,1677,1014,3247,39,182,5607,12661,1611,1632,939,3247,0,163,5069,103,22,45,3,0,33,0,0,310,38,0,33,0,6,19,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-21T22:37:36+02:00,13453,1741,1647,1013,3247,31,167,5607,12628,1607,1617,939,3247,0,149,5069,74,16,30,2,0,26,0,0,308,38,0,33,0,5,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-21T15:28:56+02:00,13453,1741,1647,1013,3247,31,167,5607,12628,1607,1617,939,3247,0,149,5069,74,16,30,2,0,26,0,0,308,38,0,33,0,5,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-21T15:17:45+02:00,13442,1738,1647,1011,3247,28,164,5607,12621,1605,1617,937,3247,0,146,5069,70,15,30,2,0,23,0,0,308,38,0,33,0,5,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
